label,left_front_wheel,lfw_x,lfw_y,left_back_wheel,lbw_x,lbw_y,left_armor,la_x,la_y,front,f_x,f_y,right_front_wheel,rfw_x,rfw_y,right_back_wheel,rbw_x,rbw_y,right_armor,ra_x,ra_y,back,b_x,b_y
4variationblur1019.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.285677083,0.119444444,1,0.0640625,0.113888889,1,0.157291667,0.167592593,0,0,0
4variationblur1020.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28515625,0.121759259,1,0.066666667,0.114351852,1,0.158072917,0.168055556,0,0,0
4variationblur1021.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.284114583,0.123148148,1,0.06875,0.115277778,1,0.158072917,0.168981482,0,0,0
4variationblur1022.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.283072917,0.124537037,1,0.070052083,0.116203704,1,0.1578125,0.169444444,0,0,0
4variationblur1023.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28125,0.125925926,1,0.070833333,0.116203704,1,0.157291667,0.169907407,0,0,0
4variationblur1024.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2796875,0.127314815,1,0.071875,0.118055556,1,0.156510417,0.17037037,0,0,0
4variationblur1025.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.277864583,0.128240741,1,0.072916667,0.118981482,1,0.155729167,0.171759259,0,0,0
4variationblur1026.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2765625,0.129166667,1,0.075,0.118981482,1,0.155208333,0.171759259,0,0,0
4variationblur1027.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.274479167,0.130092593,1,0.078385417,0.118981482,1,0.154947917,0.172222222,1,0.025260417,0.149074074
4variationblur1028.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27265625,0.130555556,1,0.08203125,0.118981482,1,0.1546875,0.172222222,1,0.026041667,0.15
4variationblur1029.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2703125,0.131944444,1,0.0875,0.118981482,1,0.154947917,0.172685185,1,0.0265625,0.149074074
4variationblur1030.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.268229167,0.13287037,1,0.09453125,0.119444444,1,0.155729167,0.173148148,1,0.027604167,0.148611111
4variationblur1031.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.265364583,0.134722222,1,0.102864583,0.118981482,1,0.156510417,0.173148148,1,0.03046875,0.144444444
4variationblur1032.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.261979167,0.137037037,1,0.11171875,0.118518519,1,0.157291667,0.173148148,1,0.0328125,0.142592593
4variationblur1033.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25859375,0.139814815,1,0.122135417,0.118981482,1,0.15859375,0.174074074,1,0.037239583,0.141203704
4variationblur1034.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2546875,0.142592593,1,0.1328125,0.118055556,1,0.159635417,0.173148148,1,0.04140625,0.138425926
4variationblur1035.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.250520833,0.144907407,1,0.144010417,0.11712963,1,0.161458333,0.175,1,0.046875,0.137037037
4variationblur1036.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.245572917,0.148148148,1,0.155208333,0.117592593,0,0,0,1,0.053385417,0.135185185
4variationblur1037.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.240625,0.151388889,1,0.165625,0.118055556,0,0,0,1,0.059895833,0.134259259
4variationblur1038.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.234375,0.15462963,1,0.177083333,0.119444444,0,0,0,1,0.06796875,0.134259259
4variationblur1039.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.164583333,0.174537037,1,0.07578125,0.132407407
4variationblur1040.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.164322917,0.174537037,1,0.084114583,0.131018519
4variationblur1041.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.164322917,0.176388889,1,0.093489583,0.130092593
4variationblur1042.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10234375,0.129166667
4variationblur1043.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111197917,0.128703704
4variationblur1044.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.120572917,0.128240741
4variationblur1045.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12890625,0.128703704
4variationblur1046.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1375,0.127777778
4variationblur1047.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.144270833,0.128703704
4variationblur1048.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.151041667,0.128703704
4variationblur1049.png,1,-0.013541667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.156770833,0.128703704
4variationblur1050.png,1,-0.01640625,0.166666667,1,0.061197917,0.124074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.161197917,0.128703704
4variationblur1051.png,1,-0.01796875,0.166666667,1,0.066145833,0.125925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.164583333,0.129166667
4variationblur1052.png,1,-0.019791667,0.166666667,1,0.070052083,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1671875,0.129166667
4variationblur1053.png,1,-0.0203125,0.163888889,1,0.0734375,0.123611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.169270833,0.129166667
4variationblur1054.png,1,-0.021614583,0.163888889,1,0.07578125,0.123148148,1,0.0625,0.179166667,0,0,0,0,0,0,0,0,0,0,0,0,1,0.170833333,0.129166667
4variationblur1055.png,1,-0.02265625,0.163888889,1,0.077864583,0.123148148,1,0.062239583,0.177314815,0,0,0,0,0,0,0,0,0,0,0,0,1,0.171875,0.129166667
4variationblur1056.png,1,-0.023697917,0.163425926,1,0.079166667,0.123611111,1,0.061979167,0.176851852,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17265625,0.130092593
4variationblur1057.png,1,-0.025260417,0.163425926,1,0.080208333,0.123611111,1,0.061458333,0.17962963,0,0,0,0,0,0,0,0,0,0,0,0,1,0.172135417,0.131018519
4variationblur1058.png,1,-0.027083333,0.163425926,1,0.0796875,0.123148148,1,0.059895833,0.17962963,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17109375,0.131018519
4variationblur1059.png,1,-0.029166667,0.163425926,1,0.079166667,0.123611111,1,0.0578125,0.180555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16953125,0.131944444
4variationblur1060.png,1,-0.031770833,0.163888889,1,0.077864583,0.124537037,1,0.055729167,0.180555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1671875,0.133333333
4variationblur1061.png,1,-0.034375,0.164351852,1,0.076041667,0.127777778,1,0.053385417,0.181481482,0,0,0,0,0,0,0,0,0,0,0,0,1,0.164583333,0.134722222
4variationblur1062.png,1,-0.036979167,0.164351852,1,0.073177083,0.126851852,1,0.050260417,0.181944444,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1609375,0.136111111
4variationblur1063.png,1,-0.040104167,0.165740741,1,0.0703125,0.129166667,1,0.046875,0.183796296,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15703125,0.138425926
4variationblur1064.png,1,-0.043229167,0.166666667,1,0.065625,0.131018519,1,0.04296875,0.185185185,0,0,0,0,0,0,0,0,0,0,0,0,1,0.152083333,0.139351852
4variationblur1065.png,1,-0.047395833,0.169444444,1,0.061979167,0.133333333,1,0.03828125,0.186111111,0,0,0,0,0,0,0,0,0,0,0,0,1,0.147135417,0.14212963
4variationblur1066.png,1,-0.051302083,0.171296296,1,0.056510417,0.136111111,1,0.03359375,0.188425926,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14140625,0.144444444
4variationblur1067.png,1,-0.055208333,0.173148148,1,0.051041667,0.1375,1,0.028645833,0.189351852,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13515625,0.146296296
4variationblur1068.png,1,-0.059635417,0.175462963,1,0.0453125,0.140740741,1,0.0234375,0.191666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0.128645833,0.149074074
4variationblur1069.png,1,-0.064583333,0.178240741,1,0.0390625,0.143518519,1,0.017708333,0.192592593,0,0,0,0,0,0,0,0,0,0,0,0,1,0.121875,0.151388889
4variationblur1070.png,1,-0.069791667,0.17962963,1,0.033333333,0.146296296,1,0.0125,0.193518519,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11484375,0.153703704
4variationblur1071.png,1,-0.075,0.181481482,1,0.027864583,0.148611111,1,0.006510417,0.196296296,0,0,0,0,0,0,0,0,0,0,0,0,1,0.108072917,0.156944444
4variationblur1072.png,1,-0.08046875,0.18287037,1,0.021354167,0.151851852,1,0.000520833,0.197685185,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101822917,0.158796296
4variationblur1073.png,1,-0.086197917,0.185185185,1,0.016145833,0.153703704,1,-0.005208333,0.199537037,0,0,0,0,0,0,0,0,0,0,0,0,1,0.095052083,0.161111111
4variationblur1074.png,1,-0.091666667,0.186111111,1,0.012239583,0.155555556,1,-0.011197917,0.201388889,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08828125,0.163888889
4variationblur1075.png,1,-0.097395833,0.187037037,1,0.007552083,0.158796296,1,-0.01640625,0.203240741,0,0,0,0,0,0,0,0,0,0,0,0,1,0.083072917,0.166666667
4variationblur1076.png,1,-0.103645833,0.188425926,1,0.004947917,0.160185185,1,-0.021614583,0.205092593,0,0,0,0,0,0,0,0,0,0,0,0,1,0.077604167,0.168981482
4variationblur1077.png,1,-0.109375,0.189814815,1,0.00234375,0.161111111,1,-0.026822917,0.207407407,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07265625,0.171296296
4variationblur1078.png,1,-0.115364583,0.190740741,1,0.001041667,0.163425926,1,-0.032291667,0.208796296,0,0,0,0,0,0,0,0,0,0,0,0,1,0.067447917,0.174074074
4variationblur1079.png,1,-0.121354167,0.190740741,1,0.000260417,0.166203704,1,-0.03671875,0.210648148,0,0,0,0,0,0,0,0,0,0,0,0,1,0.063020833,0.176851852
4variationblur1080.png,1,-0.127083333,0.191666667,1,-0.000520833,0.168518519,1,-0.04140625,0.211574074,0,0,0,0,0,0,0,0,0,0,0,0,1,0.058072917,0.179166667
4variationblur1081.png,1,-0.133072917,0.19212963,1,-0.001041667,0.171759259,1,-0.045833333,0.213888889,0,0,0,0,0,0,0,0,0,0,0,0,1,0.053125,0.182407407
4variationblur1082.png,1,-0.138020833,0.193055556,1,-0.001302083,0.173611111,1,-0.050520833,0.215277778,0,0,0,0,0,0,0,0,0,0,0,0,1,0.048177083,0.184722222
4variationblur1083.png,1,-0.14296875,0.193055556,1,-0.001302083,0.175,1,-0.0546875,0.216203704,0,0,0,0,0,0,0,0,0,0,0,0,1,0.043229167,0.1875
4variationblur1084.png,1,-0.14765625,0.193518519,1,-0.001041667,0.177314815,1,-0.058854167,0.217592593,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03828125,0.190277778
4variationblur1085.png,1,-0.151302083,0.193981482,1,-0.001302083,0.17962963,1,-0.062760417,0.218981482,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033333333,0.193055556
4variationblur1086.png,1,-0.154947917,0.194444444,1,-0.001302083,0.181944444,1,-0.066666667,0.22037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1087.png,1,-0.1578125,0.194444444,1,-0.001822917,0.184259259,1,-0.070833333,0.221296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1088.png,1,-0.16015625,0.194444444,1,-0.002864583,0.186111111,1,-0.074479167,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1089.png,1,-0.161979167,0.194444444,1,-0.003645833,0.188425926,1,-0.078385417,0.222685185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1090.png,1,-0.163541667,0.194444444,1,-0.005208333,0.190277778,1,-0.08203125,0.224074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1091.png,1,-0.163802083,0.194444444,1,-0.00703125,0.19212963,1,-0.085677083,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1092.png,1,-0.1640625,0.194444444,1,-0.009114583,0.194907407,1,-0.0890625,0.225925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1093.png,1,-0.16328125,0.194444444,1,-0.01171875,0.196296296,1,-0.092447917,0.226851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1094.png,1,-0.162760417,0.193981482,1,-0.01484375,0.198611111,1,-0.0953125,0.226851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1095.png,1,-0.161197917,0.194444444,1,-0.018229167,0.200462963,1,-0.098697917,0.227777778,1,-0.1938,0.206944444,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1096.png,1,-0.159375,0.194444444,1,-0.021875,0.202314815,1,-0.101822917,0.229166667,1,-0.196614583,0.206944444,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1097.png,1,-0.158072917,0.194444444,1,-0.026041667,0.203703704,1,-0.104947917,0.22962963,1,-0.1997,0.206944444,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1098.png,1,-0.155989583,0.19537037,1,-0.0296875,0.205555556,1,-0.1078125,0.230092593,1,-0.2023,0.206944444,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1099.png,1,-0.153645833,0.19537037,1,-0.034114583,0.206481482,1,-0.110677083,0.231018519,1,-0.2046875,0.206481482,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1100.png,1,-0.151041667,0.195833333,1,-0.038541667,0.208333333,1,-0.11328125,0.231944444,1,-0.206510417,0.206018519,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1101.png,1,-0.148697917,0.196296296,1,-0.043229167,0.209259259,1,-0.116145833,0.231944444,1,-0.208072917,0.206018519,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1102.png,1,-0.146875,0.196759259,1,-0.047916667,0.211111111,1,-0.119010417,0.23287037,1,-0.208854167,0.205092593,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1103.png,1,-0.144010417,0.196759259,1,-0.052604167,0.2125,1,-0.121354167,0.233333333,1,-0.209635417,0.205092593,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1104.png,1,-0.1421875,0.197685185,1,-0.057291667,0.213425926,1,-0.123958333,0.233796296,1,-0.209895833,0.20462963,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1105.png,1,-0.139583333,0.196759259,1,-0.061979167,0.214351852,1,-0.126302083,0.233796296,1,-0.210416667,0.204166667,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1106.png,1,-0.137760417,0.198148148,1,-0.0671875,0.215277778,1,-0.128385417,0.236574074,1,-0.210416667,0.204166667,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1107.png,1,-0.1359375,0.197685185,1,-0.072135417,0.216203704,0,0,0,1,-0.210416667,0.204166667,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1108.png,1,-0.133854167,0.198148148,1,-0.077083333,0.216666667,0,0,0,1,-0.210416667,0.203240741,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1109.png,1,-0.132291667,0.198611111,1,-0.082291667,0.21712963,0,0,0,1,-0.21015625,0.203240741,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1110.png,1,-0.13125,0.198148148,1,-0.087239583,0.218518519,0,0,0,1,-0.21015625,0.202777778,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1111.png,1,-0.13046875,0.199074074,0,0,0,0,0,0,1,-0.21015625,0.202314815,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1112.png,1,-0.1296875,0.199537037,0,0,0,0,0,0,1,-0.210416667,0.201388889,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1113.png,1,-0.129947917,0.198148148,0,0,0,1,-0.147916667,0.236111111,1,-0.211197917,0.201388889,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1114.png,1,-0.130989583,0.200462963,0,0,0,1,-0.150520833,0.234722222,1,-0.2125,0.200925926,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1115.png,1,-0.132291667,0.198611111,0,0,0,1,-0.153125,0.234722222,1,-0.2140625,0.200462963,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1116.png,0,0,0,0,0,0,1,-0.15546875,0.234722222,1,-0.215885417,0.2,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1117.png,1,-0.135677083,0.194907407,0,0,0,1,-0.157552083,0.233796296,1,-0.21796875,0.199074074,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1118.png,1,-0.136979167,0.194444444,0,0,0,1,-0.159635417,0.233796296,1,-0.220052083,0.199074074,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1119.png,1,-0.138802083,0.192592593,0,0,0,1,-0.161458333,0.233333333,1,-0.222395833,0.198148148,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1120.png,0,0,0,0,0,0,1,-0.16328125,0.232407407,1,-0.224739583,0.197222222,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1121.png,0,0,0,0,0,0,1,-0.164583333,0.231944444,1,-0.226822917,0.196296296,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1122.png,0,0,0,0,0,0,1,-0.165885417,0.231481482,1,-0.22890625,0.19537037,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1123.png,0,0,0,0,0,0,1,-0.1671875,0.231018519,1,-0.230989583,0.194444444,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1124.png,0,0,0,0,0,0,1,-0.16796875,0.230092593,1,-0.2328125,0.193055556,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1125.png,1,-0.147135417,0.186574074,0,0,0,1,-0.169010417,0.22962963,1,-0.234375,0.19212963,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1126.png,1,-0.147916667,0.185648148,0,0,0,1,-0.16953125,0.228240741,1,-0.236197917,0.191203704,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1127.png,1,-0.1484375,0.185185185,0,0,0,1,-0.170572917,0.226388889,1,-0.2375,0.189351852,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1128.png,1,-0.1484375,0.18287037,0,0,0,1,-0.17109375,0.225925926,1,-0.238541667,0.187962963,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1129.png,1,-0.147395833,0.181944444,0,0,0,1,-0.171614583,0.224537037,1,-0.238541667,0.186111111,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1130.png,1,-0.1453125,0.181481482,0,0,0,1,-0.171875,0.223611111,1,-0.237760417,0.184259259,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1131.png,1,-0.14296875,0.179166667,0,0,0,1,-0.171875,0.222685185,1,-0.2359375,0.18287037,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1132.png,0,0,0,0,0,0,1,-0.172395833,0.222222222,1,-0.233333333,0.180555556,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1133.png,0,0,0,0,0,0,0,0,0,1,-0.229947917,0.178703704,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1134.png,0,0,0,0,0,0,0,0,0,1,-0.225520833,0.176388889,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1135.png,0,0,0,0,0,0,0,0,0,1,-0.220572917,0.174074074,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1136.png,0,0,0,0,0,0,0,0,0,1,-0.214583333,0.172685185,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1137.png,0,0,0,0,0,0,0,0,0,1,-0.208072917,0.169907407,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1138.png,0,0,0,0,0,0,0,0,0,1,-0.201041667,0.168055556,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1139.png,0,0,0,0,0,0,0,0,0,1,-0.19375,0.166203704,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1140.png,0,0,0,0,0,0,0,0,0,1,-0.185416667,0.164351852,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1141.png,0,0,0,0,0,0,0,0,0,1,-0.1765625,0.1625,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1142.png,0,0,0,0,0,0,0,0,0,1,-0.167708333,0.160648148,0,0,0,0,0,0,0,0,0,0,0,0
4variationblur1143.png,0,0,0,0,0,0,0,0,0,1,-0.158333333,0.159259259,0,0,0,1,-0.34140625,0.181481482,0,0,0,0,0,0
4variationblur1144.png,0,0,0,0,0,0,0,0,0,1,-0.148697917,0.15787037,0,0,0,1,-0.343229167,0.176388889,0,0,0,0,0,0
4variationblur1145.png,0,0,0,0,0,0,0,0,0,1,-0.138802083,0.156018519,1,-0.232552083,0.141203704,1,-0.344010417,0.172685185,1,-0.25390625,0.196759259,0,0,0
4variationblur1146.png,0,0,0,0,0,0,0,0,0,1,-0.12890625,0.155092593,1,-0.216145833,0.139814815,1,-0.343489583,0.168518519,1,-0.2484375,0.194444444,0,0,0
4variationblur1147.png,0,0,0,0,0,0,0,0,0,1,-0.119010417,0.153703704,1,-0.201822917,0.138888889,1,-0.341927083,0.163425926,1,-0.242447917,0.191666667,0,0,0
4variationblur1148.png,0,0,0,0,0,0,0,0,0,1,-0.109114583,0.153240741,1,-0.186458333,0.136111111,1,-0.339583333,0.159722222,1,-0.23515625,0.189814815,0,0,0
4variationblur1149.png,0,0,0,0,0,0,0,0,0,1,-0.09921875,0.151851852,1,-0.168489583,0.13287037,1,-0.336458333,0.156018519,1,-0.227604167,0.1875,0,0,0
4variationblur1150.png,0,0,0,0,0,0,0,0,0,1,-0.089583333,0.150925926,1,-0.15234375,0.130092593,1,-0.33125,0.153240741,1,-0.219270833,0.185648148,0,0,0
4variationblur1151.png,0,0,0,0,0,0,0,0,0,1,-0.079947917,0.15,1,-0.13671875,0.127777778,1,-0.325520833,0.149537037,1,-0.210416667,0.184259259,0,0,0
4variationblur1152.png,0,0,0,0,0,0,0,0,0,1,-0.070052083,0.143981482,1,-0.120833333,0.125462963,1,-0.31796875,0.147222222,1,-0.201041667,0.182407407,0,0,0
4variationblur1153.png,0,0,0,0,0,0,0,0,0,1,-0.06015625,0.148611111,1,-0.106510417,0.125,1,-0.309114583,0.144444444,1,-0.19140625,0.180555556,0,0,0
4variationblur1154.png,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.093229167,0.124537037,1,-0.300520833,0.141666667,1,-0.18203125,0.178703704,0,0,0
4variationblur1155.png,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.08046875,0.124074074,1,-0.291145833,0.138888889,1,-0.17265625,0.177314815,0,0,0
4variationblur1156.png,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.068229167,0.124074074,1,-0.280989583,0.136574074,1,-0.162760417,0.175462963,0,0,0
4variationblur1157.png,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.055729167,0.123611111,1,-0.271354167,0.133796296,1,-0.152864583,0.174537037,0,0,0
4variationblur1158.png,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.043489583,0.123611111,1,-0.2609375,0.131481482,1,-0.142708333,0.173148148,0,0,0
4variationblur1159.png,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.030729167,0.122222222,1,-0.25078125,0.12962963,1,-0.132291667,0.171759259,0,0,0
4variationblur1160.png,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.018489583,0.12037037,1,-0.239322917,0.127314815,1,-0.12109375,0.169907407,0,0,0
4variationblur1161.png,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.005208333,0.118518519,1,-0.228645833,0.125462963,1,-0.11015625,0.169444444,0,0,0
4variationblur1162.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0078125,0.116666667,1,-0.216145833,0.124537037,1,-0.098177083,0.168055556,0,0,0
